254,65
261,63
256,64
260,63
256,64
257,64
254,65
260,63
257,64
256,64
260,63
260,63
260,63
256,64
260,63
260,63
254,65
253,65
255,65
257,64
255,65
257,64
261,63
254,65
256,64
255,65
257,64
260,63
260,63
260,63
260,63
260,63
260,63
257,64
257,64
258,64
256,64
262,62
261,63
257,64
254,65
254,65
254,65
256,64
260,63
260,63
256,64
260,63
260,63
260,63
260,63
254,65
257,64
255,65
256,64
261,63
255,65
261,63
257,64
261,63
256,64
254,65
260,63
260,63
256,64
259,63
256,64
260,63
255,65
261,63
261,63
256,64
258,64
256,64
257,64
261,63
261,63
261,63
261,63
261,63
256,64
260,63
253,65
255,65
257,64
257,64
261,63
255,65
261,63
262,62
260,63
258,64
263,62
255,65
261,63
260,63
261,63
261,63
259,63
256,64
256,64
262,62
256,64
254,65
257,64
261,63
260,63
258,64
258,64
262,62
255,65
256,64
258,64
256,64
255,65
261,63
256,64
261,63
261,63
262,62
260,63
257,64
258,64
257,64
257,64
255,65
257,64
257,64
261,63
261,63
259,63
257,64
256,64
256,64
261,63
255,65
256,64
262,62
260,63
253,65
260,63
253,65
258,64
259,63
256,64
253,65
255,65
253,65
256,64
254,65
260,63
252,66
260,63
256,64
259,63
257,64
259,63
256,64
254,65
258,64
253,65
260,63
253,65
254,65
258,64
253,65
255,65
254,65
260,63
259,63
259,63
259,63
253,65
255,65
259,63
255,65
254,65
259,63
259,63
256,64
256,64
259,63
254,65
259,63
255,65
259,63
258,64
252,66
259,63
254,65
259,63
259,63
256,64
260,63
254,65
253,65
260,63
258,64
256,64
253,65
260,63
259,63
256,64
255,65
259,63
259,63
255,65
255,65
252,66
255,65
256,64
259,63
254,65
252,66
253,65
259,63
255,65
258,64
258,64
258,64
259,63
253,65
256,64
259,63
256,64
259,63
254,65
259,63
257,64
259,63
253,65
259,63
254,65
254,65
259,63
256,64
259,63
260,63
260,63
260,63
260,63
260,63
253,65
253,65
252,66
253,65
256,64
253,65
254,65
255,65
256,64
253,65
252,66
256,64
258,64
251,66
252,66
254,65
258,64
256,64
253,65
254,65
258,64
254,65
252,66
256,64
259,63
259,63
260,63
253,65
256,64
258,64
254,65
258,64
257,64
258,64
258,64
254,65
258,64
258,64
258,64
258,64
251,66
251,66
257,64
256,64
257,64
252,66
258,64
257,64
257,64
257,64
257,64
253,65
253,65
253,65
254,65
256,64
257,64
256,64
257,64
256,64
253,65
252,66
251,66
256,64
250,66
257,64
256,64
250,66
256,64
257,64
254,65
252,66
251,66
256,64
251,66
256,64
254,65
256,64
253,65
251,66
258,64
257,64
253,65
251,66
252,66
257,64
256,64
251,66
255,65
250,66
251,66
258,64
252,66
258,64
258,64
258,64
252,66
253,65
254,65
258,64
253,65
254,65
252,66
253,65
257,64
253,65
254,65
259,63
259,63
259,63
256,64
255,65
254,65
259,63
258,64
253,65
259,63
253,65
259,63
258,64
252,66
259,63
254,65
258,64
253,65
252,66
251,66
253,65
257,64
252,66
257,64
258,64
254,65
258,64
253,65
253,65
255,65
258,64
259,63
259,63
253,65
259,63
253,65
258,64
252,66
258,64
257,64
255,65
257,64
258,64
258,64
254,65
258,64
255,65
258,64
258,64
257,64
251,66
258,64
258,64
254,65
252,66
253,65
253,65
259,63
258,64
251,66
255,65
257,64
258,64
258,64
258,64
252,66
256,64
258,64
257,64
258,64
251,66
259,63
258,64
259,63
257,64
258,64
251,66
258,64
255,65
258,64
258,64
258,64
252,66
258,64
253,65
258,64
258,64
258,64
251,66
251,66
258,64
257,64
253,65
254,65
256,64
259,63
260,63
260,63
256,64
260,63
261,63
261,63
261,63
255,65
261,63
260,63
261,63
257,64
254,65
258,64
255,65
256,64
257,64
261,63
258,64
262,62
255,65
261,63
261,63
260,63
261,63
261,63
261,63
256,64
261,63
256,64
257,64
257,64
255,65
255,65
257,64
256,64
256,64
257,64
261,63
256,64
258,64
261,63
261,63
261,63
259,63
262,62
262,62
262,62
258,64
262,62
259,63
257,64
259,63
258,64
256,64
258,64
262,62
258,64
262,62
264,62
263,62
257,64
264,62
260,63
261,63
258,64
263,62
265,61
259,63
265,61
259,63
266,61
265,61
260,63
266,61
260,63
267,61
263,62
267,61
262,62
268,60
266,61
265,61
261,63
264,62
260,63
268,60
266,61
263,62
268,60
263,62
263,62
268,60
270,60
269,60
269,60
266,61
267,61
269,60
266,61
